EPOCH,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,NORAD_CAT_ID,SEMIMAJOR_AXIS,OBJECT_TYPE,RCS_SIZE,LAUNCH_DATE
1635705554.0,98.7149,147.5812,247.6633,112.3303,28058,7113.379,PAYLOAD,MEDIUM,2003.0
1635725481.0,98.4993,233.5386,46.1897,314.3493,28059,7095.046,ROCKET BODY,LARGE,2003.0
1635702403.0,99.4155,300.6397,152.2512,20.734,28060,7371.185,PAYLOAD,LARGE,2003.0
1635687459.0,99.4536,249.7303,87.5767,274.2216,28061,7280.764,ROCKET BODY,LARGE,2003.0
1635703439.0,98.5838,322.1177,252.1642,106.9789,28067,7107.379,DEBRIS,SMALL,1999.0
1635704098.0,98.6718,314.1329,316.5518,42.8614,28068,7121.084,DEBRIS,SMALL,1999.0
1635616107.0,98.6438,309.1411,193.8849,166.0201,28069,7113.846,DEBRIS,SMALL,1999.0
1635654313.0,98.574,303.3365,74.0924,286.8093,28070,7102.971,DEBRIS,SMALL,1999.0
1635724529.0,98.5444,225.0155,208.6659,163.9853,28071,7158.98,DEBRIS,SMALL,1999.0
1635700653.0,98.7353,312.2497,52.9467,121.9674,28072,7131.927,DEBRIS,SMALL,1999.0
1635740459.0,98.7247,299.552,281.5191,139.1696,28073,7130.204,DEBRIS,SMALL,1999.0
1635695793.0,98.8306,277.3059,278.2005,257.6744,28074,7160.663,DEBRIS,SMALL,1999.0
1635657289.0,98.7928,310.0696,180.061,180.0581,28075,7143.095,DEBRIS,SMALL,1999.0
1635697181.0,98.5107,302.8593,41.1152,319.0491,28080,7185.905,DEBRIS,SMALL,2003.0
1635698714.0,98.5024,299.9254,265.4826,94.4444,28081,7163.723,DEBRIS,MEDIUM,2003.0
1635704003.0,28.0856,53.9694,359.4013,0.4319,28118,8175.654,ROCKET BODY,LARGE,2003.0
1635673422.0,99.8958,102.553,78.3258,345.5381,28200,7529.991,DEBRIS,SMALL,1966.0
1635487643.0,100.2404,132.72,186.2396,349.2041,28201,7439.05,DEBRIS,SMALL,1966.0
1635738680.0,100.1384,109.6825,120.8679,55.0407,28202,7427.821,DEBRIS,SMALL,1966.0
1635669537.0,100.3624,109.7916,45.1755,22.3942,28203,7469.608,DEBRIS,SMALL,1966.0
1635702345.0,100.1213,122.4667,306.3735,68.1964,28204,7408.926,DEBRIS,SMALL,1966.0
1635738071.0,100.3202,95.5536,69.7695,105.255,28205,7464.708,DEBRIS,SMALL,1966.0
1635698511.0,100.4027,112.6665,123.9785,250.7664,28206,7476.555,DEBRIS,SMALL,1966.0
1635552299.0,100.2899,232.4429,40.5084,334.2602,28207,7410.613,DEBRIS,SMALL,1966.0
1635722660.0,100.3718,220.9456,82.4168,290.8758,28208,7427.241,DEBRIS,SMALL,1966.0
1635584067.0,100.3023,185.1394,146.9228,25.7509,28209,7433.16,DEBRIS,SMALL,1966.0
1635261001.0,64.9653,57.4709,66.952,293.4914,28211,7300.8,DEBRIS,SMALL,1981.0
1635696159.0,97.9258,286.1873,26.3579,333.8487,28220,6942.958,PAYLOAD,LARGE,2004.0
1635733807.0,97.9107,262.4195,282.0584,77.9621,28221,6962.203,PAYLOAD,MEDIUM,2004.0
1635692762.0,97.7451,276.9845,114.6265,57.9705,28222,6910.783,ROCKET BODY,LARGE,2004.0
1635702162.0,89.8119,86.9959,105.7553,254.3912,28230,7011.081,PAYLOAD,LARGE,2004.0
1635592111.0,89.8373,135.771,229.9315,129.4975,28248,7111.344,DEBRIS,SMALL,1964.0
1635703327.0,98.6699,319.9485,21.1,152.8325,28254,7269.562,PAYLOAD,LARGE,2004.0
1635728412.0,99.0827,241.2871,321.5143,48.2829,28255,7102.632,ROCKET BODY,LARGE,2004.0
1635504649.0,65.0551,347.1601,230.8562,128.7359,28271,7303.34,DEBRIS,SMALL,1984.0
1635411627.0,65.0488,325.2837,239.2821,120.2362,28273,7302.232,DEBRIS,SMALL,1984.0
1635699860.0,65.0427,105.5103,72.6759,301.6416,28275,7335.565,DEBRIS,SMALL,1988.0
1635524534.0,82.6186,107.301,31.4801,28.8847,28277,7619.403,DEBRIS,SMALL,1991.0
1635762364.0,82.2824,355.3714,299.421,124.1365,28278,7679.964,DEBRIS,SMALL,1991.0
1635651620.0,75.7363,258.0895,208.473,151.3227,28283,6947.768,DEBRIS,SMALL,1993.0
1635733033.0,75.7422,92.1736,120.2523,240.837,28284,7053.811,DEBRIS,SMALL,1993.0
1635654263.0,75.7397,287.6686,252.2704,107.1302,28290,6980.803,DEBRIS,SMALL,1993.0
1635698038.0,75.7587,318.5873,73.8993,287.8382,28292,7147.189,DEBRIS,SMALL,1993.0
1635712664.0,98.6824,338.7429,200.9549,283.7728,28300,7176.255,DEBRIS,SMALL,1991.0
1635687622.0,98.8025,329.3373,92.0736,268.4247,28302,7205.595,DEBRIS,SMALL,1991.0
1635698787.0,98.7457,302.4978,295.0828,241.2705,28303,7185.756,DEBRIS,SMALL,1991.0
1635707072.0,98.8696,328.6249,76.5604,95.8729,28304,7215.843,DEBRIS,SMALL,1991.0
1635712319.0,99.0038,336.335,296.9082,187.5432,28307,7238.049,DEBRIS,SMALL,1991.0
1635710954.0,98.7133,330.8555,269.6288,215.5716,28308,7189.504,DEBRIS,SMALL,1991.0
1635660709.0,98.7913,311.8765,89.159,283.5312,28309,7197.342,DEBRIS,SMALL,1991.0
1635717949.0,98.6219,2.5524,31.1082,143.4226,28310,7138.746,DEBRIS,SMALL,1991.0
1635712746.0,98.7837,332.0138,329.9556,30.1003,28312,7198.991,DEBRIS,SMALL,1991.0
1635566474.0,98.7299,105.7901,163.4263,196.7573,28313,7053.405,DEBRIS,SMALL,1991.0
1635683134.0,98.7885,55.719,325.7854,152.9479,28315,7266.561,DEBRIS,SMALL,1991.0
1635705000.0,98.8576,299.7369,74.867,45.9144,28317,7220.13,DEBRIS,SMALL,1991.0
1635763837.0,98.7583,23.9394,255.0688,117.8898,28318,7144.798,DEBRIS,SMALL,1991.0
1635657103.0,98.8482,318.9514,260.521,98.9181,28319,7161.692,DEBRIS,SMALL,1991.0
1635670494.0,98.6202,357.0409,50.5095,319.2897,28321,7143.371,DEBRIS,SMALL,1991.0
1635474890.0,98.7114,18.1916,254.8727,132.3309,28322,7284.836,DEBRIS,SMALL,1991.0
1635759358.0,98.563,9.4529,293.5182,66.1852,28323,7030.43,DEBRIS,SMALL,1991.0
1635705651.0,98.6205,156.8852,153.9028,220.3255,28325,7194.359,DEBRIS,SMALL,1991.0
1635280504.0,98.8954,350.5399,272.38,87.0032,28326,7200.559,DEBRIS,SMALL,1991.0
1635715273.0,98.7881,349.6636,284.6665,200.2884,28327,7177.36,DEBRIS,SMALL,1991.0
1635602027.0,98.8984,95.4253,289.9761,69.4529,28328,7093.919,DEBRIS,SMALL,1991.0
1635660545.0,99.0065,331.9818,43.9148,316.9162,28329,7215.907,DEBRIS,SMALL,1991.0
1635709898.0,99.031,312.1213,332.3303,27.2975,28330,7209.698,DEBRIS,SMALL,1991.0
1635706251.0,98.2846,308.2436,179.9497,180.1706,28331,7115.033,DEBRIS,SMALL,1991.0
1635715560.0,98.6161,357.5774,41.2587,133.8044,28333,7142.152,DEBRIS,SMALL,1991.0
1635702112.0,98.9555,306.1216,129.1942,231.6346,28334,7189.744,DEBRIS,SMALL,1991.0
1635713423.0,98.7082,349.4536,217.4643,142.5675,28335,7171.255,DEBRIS,SMALL,1991.0
1635720038.0,98.6206,2.5306,14.2874,345.8599,28338,7138.039,DEBRIS,SMALL,1991.0
1635652271.0,98.744,94.5898,200.8567,159.1821,28340,7060.864,DEBRIS,SMALL,1991.0
1635610818.0,99.031,299.0941,309.2553,50.1053,28342,7209.176,DEBRIS,SMALL,1991.0
1635713589.0,98.9724,343.0999,33.9609,326.6771,28343,7214.374,DEBRIS,SMALL,1991.0
1635576854.0,98.6302,351.1071,80.8328,290.0172,28344,7150.544,DEBRIS,SMALL,1991.0
1635677853.0,98.6232,39.1341,178.6014,181.5546,28345,7236.037,DEBRIS,SMALL,1991.0
1635713919.0,98.6173,357.6418,52.5858,120.937,28346,7142.186,DEBRIS,SMALL,1991.0
1635603043.0,98.6315,105.8304,1.4937,358.6294,28348,7035.282,DEBRIS,SMALL,1991.0
1635703540.0,98.9486,318.6279,264.4935,271.946,28349,7196.515,DEBRIS,SMALL,1991.0
1635689641.0,71.0065,28.9445,221.5569,138.4368,28352,7231.669,PAYLOAD,LARGE,2004.0
1635700146.0,71.0001,327.9413,285.7681,74.2659,28353,7223.014,ROCKET BODY,LARGE,2004.0
1635673321.0,70.9547,199.3899,201.402,157.7623,28354,7383.53,DEBRIS,SMALL,2004.0
1635655971.0,70.9681,223.2034,176.0349,305.9545,28355,7386.209,DEBRIS,SMALL,2004.0
1635688433.0,71.0622,257.7717,84.89,87.6636,28356,7381.908,DEBRIS,SMALL,2004.0
1635672437.0,71.0734,180.4869,348.7194,186.3591,28357,7367.211,DEBRIS,SMALL,2004.0
1635715455.0,98.1951,180.2734,302.5209,56.5713,28366,7147.366,PAYLOAD,SMALL,2004.0
1635690864.0,98.2237,74.8978,257.212,110.1456,28367,7313.117,ROCKET BODY,LARGE,2004.0
1635690370.0,97.8999,265.0911,110.4484,249.6942,28368,7023.923,PAYLOAD,MEDIUM,2004.0
1635730456.0,98.4067,260.7664,152.4996,207.8008,28369,7095.12,PAYLOAD,SMALL,2004.0
1635730118.0,98.4985,259.1571,334.7958,25.0437,28370,7111.703,PAYLOAD,SMALL,2004.0
1635730000.0,98.3435,256.8446,86.9598,273.4629,28371,7089.274,PAYLOAD,MEDIUM,2004.0
1635734363.0,98.4592,259.7344,250.1637,109.4681,28372,7104.765,PAYLOAD,SMALL,2004.0
1635729898.0,98.5189,256.4005,51.7092,309.0346,28373,7117.806,PAYLOAD,MEDIUM,2004.0
1635689411.0,98.0381,259.1682,281.4944,254.0043,28374,7065.945,DEBRIS,MEDIUM,2004.0
1635688352.0,98.4675,236.3065,152.2813,208.2832,28375,7129.943,PAYLOAD,SMALL,2004.0
1635706199.0,98.2083,246.3778,87.1144,273.0196,28376,7080.671,PAYLOAD,LARGE,2004.0
1635732053.0,82.9608,245.4298,297.5352,62.194,28380,7355.897,PAYLOAD,LARGE,2004.0
1635685892.0,82.96,227.5956,222.9991,311.072,28381,7348.086,ROCKET BODY,LARGE,2004.0
1635720422.0,81.2664,210.6981,325.8161,34.0987,28388,7177.21,DEBRIS,SMALL,1981.0
1635672279.0,81.266,207.5348,336.9656,22.9349,28389,7172.559,DEBRIS,SMALL,1981.0
1635702684.0,97.7287,324.0241,96.4664,263.8124,28413,6962.057,PAYLOAD,LARGE,2004.0
1635732335.0,97.7339,324.1949,91.7351,268.4763,28414,6962.384,PAYLOAD,LARGE,2004.0
1635709618.0,97.5497,344.9978,81.7288,278.9899,28415,6922.665,ROCKET BODY,LARGE,2004.0
1635755017.0,82.4818,303.7349,14.9011,345.256,28419,7860.978,PAYLOAD,MEDIUM,2004.0
1635759023.0,82.4819,306.2165,24.2878,335.8888,28420,7862.44,PAYLOAD,MEDIUM,2004.0
1635704643.0,82.4789,311.8822,48.1184,124.9786,28421,7866.239,ROCKET BODY,LARGE,2004.0
1635708151.0,97.3377,320.2782,31.2219,328.9749,28429,6866.531,DEBRIS,SMALL,2001.0
1635653618.0,97.7208,298.8498,100.1257,260.4018,28430,6925.958,DEBRIS,SMALL,2001.0
1635700922.0,97.6218,316.1541,64.937,295.9694,28432,7040.581,DEBRIS,SMALL,2001.0
1635720620.0,99.4599,8.7141,267.7039,272.8133,28436,7529.621,DEBRIS,SMALL,2001.0
1635715682.0,99.3964,342.6766,326.6038,153.836,28437,7535.118,DEBRIS,SMALL,2001.0
1635694952.0,98.5786,288.1225,110.9739,249.3755,28438,7163.221,DEBRIS,SMALL,2002.0
1635692075.0,48.2705,285.2388,9.1247,164.6938,28443,7087.711,DEBRIS,SMALL,1962.0
1635731992.0,98.5369,253.7159,155.6319,204.5353,28454,7161.138,PAYLOAD,SMALL,2002.0
1635690821.0,98.5394,253.6099,159.0885,201.0736,28455,7160.872,PAYLOAD,SMALL,2002.0
1635716072.0,97.2649,167.835,302.4937,57.208,28470,6934.975,PAYLOAD,LARGE,2004.0
1635707933.0,98.1201,321.7911,167.8079,192.3379,28479,7067.46,PAYLOAD,LARGE,2004.0
1635703830.0,98.0529,305.8183,179.2868,353.8514,28480,7184.049,ROCKET BODY,LARGE,2004.0
1635714899.0,98.0983,2.0002,243.2486,292.6191,28481,7139.05,DEBRIS,SMALL,2004.0
1635707455.0,98.7799,333.1337,210.2041,202.2932,28482,7148.942,DEBRIS,SMALL,2004.0
1635690219.0,98.1704,71.1069,80.4269,293.6391,28483,7118.809,DEBRIS,SMALL,2004.0
1635713171.0,98.525,357.8885,6.0887,169.0336,28484,7128.723,DEBRIS,SMALL,2004.0
1635707067.0,20.5558,113.533,282.2586,77.6634,28485,6928.907,PAYLOAD,LARGE,2004.0
1635679100.0,98.1128,40.2955,316.9538,43.1399,28493,7027.306,PAYLOAD,MEDIUM,2004.0
1635725425.0,98.3437,51.357,317.8934,42.1143,28498,7042.709,PAYLOAD,MEDIUM,2004.0
1635685126.0,98.0808,54.6151,93.8611,277.6975,28499,7006.897,ROCKET BODY,LARGE,2004.0
1635730511.0,82.9503,240.8383,103.6083,256.973,28521,7315.054,PAYLOAD,LARGE,2005.0
1635681792.0,82.9491,224.5175,25.9992,334.3489,28522,7308.099,ROCKET BODY,LARGE,2005.0
1635737587.0,82.9504,242.773,112.6984,247.834,28523,7315.378,PAYLOAD,MEDIUM,2005.0
1635641334.0,81.1927,224.0194,109.1975,251.2913,28554,7142.369,DEBRIS,SMALL,1979.0
1635588813.0,81.1981,233.3268,259.9039,100.1007,28555,7149.041,DEBRIS,SMALL,1979.0
1635705577.0,99.1369,147.9082,270.9939,154.1014,28591,7200.068,DEBRIS,MEDIUM,1974.0
1635704022.0,99.0669,141.534,350.5798,9.4121,28592,7023.676,DEBRIS,SMALL,1974.0
1635690185.0,99.0073,238.6356,17.5284,342.8113,28593,7161.72,DEBRIS,SMALL,1974.0
1635700521.0,81.1999,324.3262,112.1408,248.1817,28594,7180.396,DEBRIS,SMALL,1979.0
1635554891.0,81.1833,239.1392,215.9367,144.1475,28595,7125.349,DEBRIS,SMALL,1979.0
1635399454.0,81.1942,154.5921,91.7505,268.4444,28596,7078.684,DEBRIS,SMALL,1979.0
1635706839.0,81.2552,138.0129,127.191,233.2332,28597,7149.318,DEBRIS,SMALL,1981.0
1635674846.0,81.2341,9.7516,276.4559,83.3561,28598,7081.317,DEBRIS,SMALL,1982.0
1635679289.0,81.2444,13.0974,297.4742,62.3703,28599,7103.898,DEBRIS,SMALL,1981.0
1635706891.0,81.237,339.064,112.3484,247.8979,28600,7083.903,DEBRIS,SMALL,1981.0
1635481750.0,81.2618,136.3046,115.8632,244.621,28601,7139.02,DEBRIS,SMALL,1981.0
1635318697.0,82.525,171.579,121.387,238.9271,28603,7271.857,DEBRIS,SMALL,1985.0
1635705134.0,100.4241,133.2815,78.767,296.0999,28609,7469.109,DEBRIS,SMALL,1966.0
1635552931.0,100.4981,256.7487,314.9839,103.8202,28610,7437.638,DEBRIS,SMALL,1966.0
1635394515.0,100.1652,90.4733,30.5211,329.8734,28611,7281.631,DEBRIS,SMALL,1966.0
1635720196.0,100.4094,28.959,313.8982,223.3681,28612,7396.867,DEBRIS,SMALL,1966.0
1635569714.0,100.3736,321.9652,88.9825,334.5626,28613,7414.179,DEBRIS,SMALL,1966.0
1635696679.0,100.2403,291.3932,159.4433,16.5619,28615,7374.531,DEBRIS,SMALL,1966.0
1635715064.0,100.4459,7.4623,324.8779,212.3187,28617,7396.232,DEBRIS,SMALL,1966.0
1635710984.0,100.2572,311.125,139.238,339.3253,28618,7369.031,DEBRIS,SMALL,1966.0
1635703499.0,100.3098,318.9847,218.2493,320.3696,28619,7383.493,DEBRIS,SMALL,1966.0
1635698589.0,100.3953,121.9142,115.3731,261.0259,28620,7468.752,DEBRIS,SMALL,1966.0
1635519071.0,100.25,281.5304,93.1969,267.2898,28621,7290.199,DEBRIS,SMALL,1966.0
1635699865.0,98.7471,316.5583,42.2068,318.0178,28637,7231.82,ROCKET BODY,LARGE,2005.0
1635711304.0,56.9985,0.3891,330.6823,28.7469,28647,6924.579,ROCKET BODY,LARGE,2005.0
1635712982.0,97.7529,7.3032,163.5188,196.605,28649,6995.35,PAYLOAD,LARGE,2005.0
1635737231.0,97.8703,269.1921,249.992,109.8966,28650,6976.725,PAYLOAD,MEDIUM,2005.0
1635721987.0,97.9346,217.9678,352.5844,7.4268,28651,7027.429,ROCKET BODY,LARGE,2005.0
1635758310.0,98.9796,10.7412,254.1652,105.8044,28654,7228.447,PAYLOAD,LARGE,2005.0
1635677627.0,120.6581,33.8222,50.3286,318.4955,28665,7866.92,DEBRIS,SMALL,1968.0
1635746245.0,120.4937,39.3782,247.6984,103.0421,28670,7588.274,DEBRIS,SMALL,1968.0
1635717208.0,89.9844,11.7185,228.3828,258.3668,28672,7432.162,DEBRIS,SMALL,1988.0
1635062140.0,89.8935,343.9076,358.6492,62.5126,28673,7354.567,DEBRIS,SMALL,1988.0
1635500279.0,89.9799,11.0741,344.8001,77.0827,28675,7447.778,DEBRIS,SMALL,1988.0
1635151700.0,89.9549,6.2715,88.5507,272.5969,28676,7463.004,DEBRIS,SMALL,1988.0
1635692821.0,83.0868,271.2282,158.2719,202.1996,28706,7331.381,DEBRIS,MEDIUM,1990.0
1635700080.0,97.7072,301.1637,12.0753,348.127,28737,6955.85,PAYLOAD,LARGE,2005.0
1635703303.0,97.3584,315.9937,247.176,112.8399,28738,6906.27,ROCKET BODY,LARGE,2005.0
1635732101.0,97.6529,57.393,34.3434,326.2595,28739,6902.038,DEBRIS,SMALL,2005.0
1635687554.0,97.9564,84.6407,113.1595,248.2484,28740,6972.066,DEBRIS,SMALL,2005.0
1635657534.0,97.8422,107.2027,297.1919,61.8927,28742,6951.221,DEBRIS,SMALL,2005.0
1635705788.0,31.3826,353.7583,218.2557,141.777,28773,6887.256,PAYLOAD,LARGE,2005.0
1635664175.0,97.8636,130.2403,171.5117,188.7539,28785,6916.979,DEBRIS,SMALL,2005.0
1635657594.0,69.2368,135.2073,304.997,48.3852,28793,8020.166,DEBRIS,SMALL,1965.0
1634896031.0,69.2261,228.1472,49.3787,56.0184,28794,8145.27,DEBRIS,SMALL,1965.0
1634636267.0,69.2232,224.9229,52.1516,58.1771,28795,8142.968,DEBRIS,SMALL,1965.0
1635577518.0,69.1987,304.6391,95.1124,335.9277,28800,8048.798,DEBRIS,SMALL,1965.0
1634043616.0,69.2197,58.3458,333.8378,34.4524,28803,8113.787,DEBRIS,SMALL,1965.0
1635703232.0,98.0379,74.3171,35.9082,324.3336,28809,6942.648,PAYLOAD,LARGE,2005.0
1635757271.0,98.0897,357.7383,349.0034,11.0581,28810,6973.385,PAYLOAD,MEDIUM,2005.0
1635711770.0,97.7885,178.264,168.4175,192.6822,28811,7271.764,ROCKET BODY,LARGE,2005.0
1635738085.0,98.1374,94.0485,164.8846,7.8509,28812,6932.947,DEBRIS,LARGE,2005.0
1635696016.0,98.0503,163.3996,322.9362,77.1104,28813,6891.784,DEBRIS,LARGE,2005.0
1635674298.0,97.502,6.4945,319.7181,40.3522,28850,6817.89,DEBRIS,SMALL,2001.0
1635619575.0,97.9578,323.9621,303.1143,56.6496,28851,6960.272,DEBRIS,SMALL,2001.0
1635738294.0,98.2571,279.4308,317.8716,54.4834,28852,7029.117,DEBRIS,SMALL,2001.0
1635564875.0,98.1244,299.379,65.5356,356.628,28853,6994.311,DEBRIS,SMALL,2001.0
1635700347.0,97.8525,294.1353,84.1564,275.977,28855,6961.73,DEBRIS,SMALL,2001.0
1635661788.0,97.6545,334.975,157.224,202.9787,28859,6897.912,DEBRIS,SMALL,2001.0
1635738490.0,98.0933,67.2121,164.8372,195.3318,28890,7066.936,PAYLOAD,MEDIUM,2005.0
1635726182.0,98.0992,68.2236,171.137,189.017,28891,7066.438,PAYLOAD,MEDIUM,2005.0
1635735506.0,98.0853,75.2483,138.1742,222.0771,28892,7058.722,PAYLOAD,SMALL,2005.0
1635734678.0,98.0869,68.4766,164.0814,196.088,28893,7066.166,PAYLOAD,MEDIUM,2005.0
1635688181.0,98.0979,68.789,172.0394,188.1084,28894,7065.705,PAYLOAD,MEDIUM,2005.0
1635661073.0,98.078,74.7278,139.7212,220.53,28895,7058.451,PAYLOAD,SMALL,2005.0
1635727040.0,98.0741,76.2645,129.681,290.4896,28897,7056.887,DEBRIS,SMALL,2005.0
1635726702.0,98.1405,67.7598,217.5064,142.4813,28898,7069.498,PAYLOAD,LARGE,2005.0
1635704716.0,82.4648,307.8874,351.7342,181.9182,28908,7819.66,PAYLOAD,LARGE,2005.0
1635730560.0,82.4664,309.7184,343.3776,16.7081,28909,7820.955,PAYLOAD,LARGE,2005.0
1635703960.0,82.4634,311.9872,265.2265,268.0988,28910,7822.102,ROCKET BODY,LARGE,2005.0
1635716552.0,97.9041,273.8287,19.3297,340.7976,28931,7061.936,PAYLOAD,LARGE,2006.0
1635706378.0,98.3204,329.6166,120.7604,51.3105,28932,6967.537,ROCKET BODY,LARGE,2006.0
1635706896.0,98.2316,344.7474,6.4348,353.795,28939,6828.337,PAYLOAD,LARGE,2006.0
1635440115.0,75.7348,327.1602,313.5552,165.2958,28950,6974.812,DEBRIS,SMALL,1993.0
1635581931.0,75.7397,336.7067,318.2194,41.3199,28955,6987.546,DEBRIS,SMALL,1993.0
1635615910.0,75.7416,352.0416,341.0146,18.7949,28956,7010.443,DEBRIS,SMALL,1993.0
1635686549.0,75.7327,260.5236,211.5154,148.2463,28958,6952.329,DEBRIS,SMALL,1993.0
1635699806.0,81.1841,101.9134,25.9982,334.1817,28972,7063.668,DEBRIS,SMALL,1979.0
1635711202.0,81.2085,2.995,57.1434,303.0671,28973,7196.425,DEBRIS,SMALL,1979.0
1635710861.0,81.2083,5.8636,186.5383,173.543,28974,7196.327,DEBRIS,SMALL,1979.0
1635490734.0,82.4623,326.5058,111.4284,310.3444,28975,7283.06,DEBRIS,SMALL,1987.0
1635707650.0,100.4401,160.5092,176.2162,198.4139,28977,7469.24,DEBRIS,SMALL,1966.0
1635707931.0,100.4474,146.3235,141.0666,233.3889,28978,7469.957,DEBRIS,SMALL,1966.0
1635604075.0,105.5756,327.5791,211.7533,134.681,28980,8338.972,PAYLOAD,MEDIUM,2006.0
1635686303.0,105.4601,242.6781,112.8424,263.1663,28981,7765.366,PAYLOAD,MEDIUM,2006.0
1635678343.0,105.5345,29.8935,48.2401,324.76,28982,7958.223,PAYLOAD,MEDIUM,2006.0
1635648142.0,105.5459,8.3156,174.5945,188.0109,28983,8301.994,ROCKET BODY,LARGE,2006.0
1635720075.0,81.215,204.9013,340.7338,19.2288,28986,7172.079,DEBRIS,SMALL,1980.0
1635236782.0,81.2181,191.8801,298.0725,61.6894,28987,7163.563,DEBRIS,SMALL,1980.0
1635675345.0,82.5373,200.2045,23.1866,337.0373,28988,7293.929,DEBRIS,SMALL,1988.0
1635713052.0,82.5331,166.882,285.5883,74.2266,28989,7273.732,DEBRIS,SMALL,1988.0
1635666579.0,82.5201,176.2822,331.5196,28.5151,28990,7288.063,DEBRIS,SMALL,1988.0
1635717115.0,82.5326,169.6849,70.4994,353.0058,28991,7281.402,DEBRIS,SMALL,1988.0
1635720502.0,82.5387,209.6731,110.4789,262.9564,28992,7299.411,DEBRIS,SMALL,1988.0
1635673374.0,82.5306,198.9063,90.5312,269.7179,28993,7299.605,DEBRIS,SMALL,1988.0
1635728883.0,82.5479,206.1629,4.7364,62.4777,28994,7294.581,DEBRIS,SMALL,1988.0
1635579112.0,82.5323,182.3431,13.9572,346.1951,28995,7283.532,DEBRIS,SMALL,1988.0
1635605864.0,58.3108,299.061,162.2242,197.9146,29006,7002.576,DEBRIS,SMALL,1962.0
1635699241.0,59.2698,19.2189,105.1318,349.6,29010,8025.38,DEBRIS,SMALL,1965.0
1635132373.0,64.8257,288.7207,15.6026,344.5925,29019,7265.315,DEBRIS,SMALL,1980.0
1635690075.0,75.7344,286.9549,251.8772,107.5243,29029,6960.874,DEBRIS,SMALL,1993.0
1635680293.0,75.7422,2.5073,355.4921,4.5604,29030,7004.502,DEBRIS,SMALL,1993.0
1635728433.0,75.7451,238.2375,180.7459,179.3665,29032,6937.68,DEBRIS,SMALL,1993.0
1635702211.0,81.9739,117.8796,197.6348,161.512,29033,7155.572,DEBRIS,SMALL,1994.0
1634003700.0,81.1502,81.2215,291.5289,68.5129,29036,6795.262,DEBRIS,SMALL,1979.0
1635653889.0,98.4254,295.0924,215.2212,208.0094,29039,7080.285,DEBRIS,SMALL,1999.0
1635702229.0,98.6852,294.7102,251.0391,108.2243,29040,7124.549,DEBRIS,SMALL,1999.0
1635749254.0,97.6679,325.5286,353.8709,6.2415,29042,6949.623,DEBRIS,SMALL,2004.0
1635663080.0,97.6692,327.1119,30.9172,329.2557,29043,6950.384,DEBRIS,SMALL,2004.0
1635749507.0,71.9772,165.5472,276.0756,83.4434,29047,7173.697,PAYLOAD,MEDIUM,2006.0
1635691710.0,71.9663,77.2353,237.9946,121.6787,29048,7173.831,PAYLOAD,MEDIUM,2006.0
1635731780.0,72.0202,250.7898,258.5251,101.1715,29049,7173.554,PAYLOAD,MEDIUM,2006.0
1635669717.0,72.0167,347.0711,136.0977,224.4011,29050,7074.057,PAYLOAD,MEDIUM,2006.0
1635706576.0,72.0034,152.4711,138.9494,221.6713,29051,7173.448,PAYLOAD,MEDIUM,2006.0
1635679131.0,72.0348,228.8157,219.1816,140.6314,29052,7173.082,PAYLOAD,MEDIUM,2006.0
1635706313.0,98.1434,320.6695,123.0496,237.1726,29054,7068.464,DEBRIS,MEDIUM,2006.0
1635750970.0,90.2711,328.0951,330.0718,43.7065,29059,7665.709,DEBRIS,SMALL,1965.0
1635708510.0,90.2697,331.8045,313.3127,223.5689,29060,7663.452,DEBRIS,SMALL,1965.0
1635709013.0,90.2643,339.1855,325.3981,210.6443,29061,7663.864,DEBRIS,SMALL,1965.0
1635551672.0,120.6739,312.8284,122.0137,254.8108,29062,8290.328,DEBRIS,SMALL,1968.0
1635685892.0,82.5392,247.3962,30.0204,91.4754,29065,8064.858,DEBRIS,SMALL,1978.0
1635668570.0,82.5287,176.1095,331.6462,28.2508,29067,7281.975,DEBRIS,SMALL,1988.0
1635524579.0,98.8487,133.3221,149.7478,210.6154,29068,7062.495,DEBRIS,SMALL,1991.0
1635710005.0,99.0067,308.4675,242.9034,237.2234,29069,7201.753,DEBRIS,SMALL,1991.0
1635583243.0,98.6721,357.6989,137.8338,222.3971,29070,7152.56,DEBRIS,SMALL,1991.0
1635660205.0,99.0379,307.8842,20.4616,340.0369,29071,7214.369,DEBRIS,SMALL,1991.0
1635705308.0,98.8716,142.6323,168.911,191.3204,29072,7048.451,DEBRIS,SMALL,1991.0
1635628732.0,98.6131,0.02,33.0,327.1963,29073,7137.438,DEBRIS,SMALL,1991.0
1635667883.0,98.6924,352.3482,175.4312,184.6987,29074,7164.663,DEBRIS,SMALL,1991.0
1635728258.0,98.6835,77.1271,64.6526,296.5183,29077,7233.156,DEBRIS,SMALL,1991.0
1635627525.0,98.7846,350.5063,300.9153,59.0026,29078,7178.112,DEBRIS,SMALL,1991.0
1635738020.0,97.4199,63.924,7.3636,110.8283,29079,6871.158,PAYLOAD,MEDIUM,2006.0
1635698333.0,98.6314,104.1638,6.7576,353.3767,29082,7037.931,DEBRIS,SMALL,1991.0
1635724829.0,98.6204,19.1368,294.973,65.0346,29083,7121.773,DEBRIS,SMALL,1991.0
